CHNGIND,CHANGENR,VALUE_NEW,TABNAME,FNAME
I,0000002666,00001,EKPO,EBELP
U,0000002667,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002668,SRM: Created,EBAN,SRM_STATUS
U,0000002669,SRM: Complete,EBAN,SRM_STATUS
U,0000002670,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002671,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002672,SRM: Ordered,EBAN,SRM_STATUS
U,0000002673,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002674,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002675,00001,EKPO,EBELP
U,0000002676,SRM: Created,EBAN,SRM_STATUS
U,0000002677,SRM: Complete,EBAN,SRM_STATUS
U,0000002678,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002679,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002680,SRM: Ordered,EBAN,SRM_STATUS
U,0000002681,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002682,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002683,00002,EKPO,EBELP
U,0000002684,SRM: Created,EBAN,SRM_STATUS
U,0000002685,SRM: Complete,EBAN,SRM_STATUS
U,0000002686,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002687,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002688,SRM: Ordered,EBAN,SRM_STATUS
U,0000002689,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002690,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002691,00003,EKPO,EBELP
U,0000002692,SRM: Created,EBAN,SRM_STATUS
U,0000002693,SRM: Complete,EBAN,SRM_STATUS
U,0000002694,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002695,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002696,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002697,SRM: Ordered,EBAN,SRM_STATUS
U,0000002698,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002699,00001,EKPO,EBELP
U,0000002700,SRM: Created,EBAN,SRM_STATUS
U,0000002701,SRM: Complete,EBAN,SRM_STATUS
U,0000002702,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002703,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002704,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002705,SRM: Ordered,EBAN,SRM_STATUS
U,0000002706,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002707,00002,EKPO,EBELP
U,0000002708,SRM: Created,EBAN,SRM_STATUS
U,0000002709,SRM: Complete,EBAN,SRM_STATUS
U,0000002710,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002711,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002712,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002713,SRM: Ordered,EBAN,SRM_STATUS
U,0000002714,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002715,00001,EKPO,EBELP
U,0000002716,SRM: Created,EBAN,SRM_STATUS
U,0000002717,SRM: Complete,EBAN,SRM_STATUS
U,0000002718,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002719,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002720,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002721,SRM: Ordered,EBAN,SRM_STATUS
U,0000002722,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002723,00002,EKPO,EBELP
U,0000002724,SRM: Created,EBAN,SRM_STATUS
U,0000002725,SRM: Complete,EBAN,SRM_STATUS
U,0000002726,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002727,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002728,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002729,SRM: Ordered,EBAN,SRM_STATUS
U,0000002730,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002731,00003,EKPO,EBELP
U,0000002732,SRM: Created,EBAN,SRM_STATUS
U,0000002733,SRM: Complete,EBAN,SRM_STATUS
U,0000002734,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002735,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002736,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002737,SRM: Ordered,EBAN,SRM_STATUS
U,0000002738,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002739,00001,EKPO,EBELP
U,0000002740,SRM: Created,EBAN,SRM_STATUS
U,0000002741,SRM: Complete,EBAN,SRM_STATUS
U,0000002742,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002743,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002744,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002745,SRM: Ordered,EBAN,SRM_STATUS
I,0000002746,00001,EKPO,EBELP
U,0000002747,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002748,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002749,SRM: Created,EBAN,SRM_STATUS
U,0000002750,SRM: Complete,EBAN,SRM_STATUS
U,0000002751,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002752,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002753,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002754,SRM: Ordered,EBAN,SRM_STATUS
U,0000002755,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002756,00001,EKPO,EBELP
U,0000002757,Vendor creates debit memo,EKPO,UNMAPPED_ACTIVITY
U,0000002758,Cancel Invoice Receipt,EKPO,UNMAPPED_ACTIVITY
U,0000002759,SRM: Created,EBAN,SRM_STATUS
U,0000002760,SRM: Complete,EBAN,SRM_STATUS
U,0000002761,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002762,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002763,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002764,SRM: Ordered,EBAN,SRM_STATUS
U,0000002765,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002766,00002,EKPO,EBELP
U,0000002767,Vendor creates debit memo,EKPO,UNMAPPED_ACTIVITY
U,0000002768,Cancel Invoice Receipt,EKPO,UNMAPPED_ACTIVITY
U,0000002769,SRM: Created,EBAN,SRM_STATUS
U,0000002770,SRM: Complete,EBAN,SRM_STATUS
U,0000002771,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002772,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002773,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002774,SRM: Ordered,EBAN,SRM_STATUS
U,0000002775,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002776,00001,EKPO,EBELP
U,0000002777,SRM: Created,EBAN,SRM_STATUS
U,0000002778,SRM: Complete,EBAN,SRM_STATUS
U,0000002779,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002780,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002781,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002782,SRM: Ordered,EBAN,SRM_STATUS
U,0000002783,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002784,00002,EKPO,EBELP
U,0000002785,SRM: Created,EBAN,SRM_STATUS
U,0000002786,SRM: Complete,EBAN,SRM_STATUS
U,0000002787,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002788,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002789,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002790,SRM: Ordered,EBAN,SRM_STATUS
U,0000002791,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002792,00003,EKPO,EBELP
U,0000002793,SRM: Created,EBAN,SRM_STATUS
U,0000002794,SRM: Complete,EBAN,SRM_STATUS
U,0000002795,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002796,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002797,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002798,SRM: Ordered,EBAN,SRM_STATUS
U,0000002799,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002800,00004,EKPO,EBELP
U,0000002801,SRM: Created,EBAN,SRM_STATUS
U,0000002802,SRM: Complete,EBAN,SRM_STATUS
U,0000002803,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002804,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002805,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002806,SRM: Ordered,EBAN,SRM_STATUS
U,0000002807,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002808,00001,EKPO,EBELP
U,0000002809,SRM: Created,EBAN,SRM_STATUS
U,0000002810,SRM: Complete,EBAN,SRM_STATUS
U,0000002811,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002812,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002813,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002814,SRM: Ordered,EBAN,SRM_STATUS
U,0000002815,SRM: Deleted,EBAN,SRM_STATUS
U,0000002816,Delete Purchase Order Item,EKPO,UNMAPPED_ACTIVITY
U,0000002817,SRM: Created,EBAN,SRM_STATUS
U,0000002818,SRM: Complete,EBAN,SRM_STATUS
U,0000002819,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002820,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002821,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002822,SRM: Ordered,EBAN,SRM_STATUS
U,0000002823,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002824,00002,EKPO,EBELP
U,0000002825,SRM: Created,EBAN,SRM_STATUS
U,0000002826,SRM: Complete,EBAN,SRM_STATUS
U,0000002827,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002828,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002829,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002830,SRM: Ordered,EBAN,SRM_STATUS
U,0000002831,SRM: Deleted,EBAN,SRM_STATUS
U,0000002832,Delete Purchase Order Item,EKPO,UNMAPPED_ACTIVITY
U,0000002833,SRM: Created,EBAN,SRM_STATUS
U,0000002834,SRM: Complete,EBAN,SRM_STATUS
U,0000002835,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002836,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002837,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002838,SRM: Ordered,EBAN,SRM_STATUS
U,0000002839,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002840,00003,EKPO,EBELP
U,0000002841,SRM: Created,EBAN,SRM_STATUS
U,0000002842,SRM: Complete,EBAN,SRM_STATUS
U,0000002843,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002844,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002845,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002846,SRM: Ordered,EBAN,SRM_STATUS
U,0000002847,SRM: Deleted,EBAN,SRM_STATUS
U,0000002848,Change Final Invoice Indicator,EKPO,UNMAPPED_ACTIVITY
U,0000002849,SRM: Created,EBAN,SRM_STATUS
U,0000002850,SRM: Complete,EBAN,SRM_STATUS
U,0000002851,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002852,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002853,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002854,SRM: Ordered,EBAN,SRM_STATUS
U,0000002855,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002856,00004,EKPO,EBELP
U,0000002857,SRM: Created,EBAN,SRM_STATUS
U,0000002858,SRM: Complete,EBAN,SRM_STATUS
U,0000002859,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002860,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002861,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002862,SRM: Ordered,EBAN,SRM_STATUS
U,0000002863,SRM: Deleted,EBAN,SRM_STATUS
U,0000002864,Change Final Invoice Indicator,EKPO,UNMAPPED_ACTIVITY
U,0000002865,SRM: Created,EBAN,SRM_STATUS
U,0000002866,SRM: Complete,EBAN,SRM_STATUS
U,0000002867,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002868,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002869,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002870,SRM: Ordered,EBAN,SRM_STATUS
U,0000002871,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002872,00005,EKPO,EBELP
U,0000002873,SRM: Created,EBAN,SRM_STATUS
U,0000002874,SRM: Complete,EBAN,SRM_STATUS
U,0000002875,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002876,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002877,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002878,SRM: Ordered,EBAN,SRM_STATUS
U,0000002879,SRM: Deleted,EBAN,SRM_STATUS
U,0000002880,Change Final Invoice Indicator,EKPO,UNMAPPED_ACTIVITY
U,0000002881,SRM: Created,EBAN,SRM_STATUS
U,0000002882,SRM: Complete,EBAN,SRM_STATUS
U,0000002883,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002884,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002885,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002886,SRM: Ordered,EBAN,SRM_STATUS
U,0000002887,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002888,00006,EKPO,EBELP
U,0000002889,SRM: Created,EBAN,SRM_STATUS
U,0000002890,SRM: Complete,EBAN,SRM_STATUS
U,0000002891,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002892,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002893,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002894,SRM: Ordered,EBAN,SRM_STATUS
U,0000002895,SRM: Deleted,EBAN,SRM_STATUS
U,0000002896,Change Final Invoice Indicator,EKPO,UNMAPPED_ACTIVITY
U,0000002897,SRM: Created,EBAN,SRM_STATUS
U,0000002898,SRM: Complete,EBAN,SRM_STATUS
U,0000002899,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002900,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002901,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002902,SRM: Ordered,EBAN,SRM_STATUS
U,0000002903,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002904,00001,EKPO,EBELP
U,0000002905,SRM: Created,EBAN,SRM_STATUS
U,0000002906,SRM: Complete,EBAN,SRM_STATUS
U,0000002907,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002908,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002909,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002910,SRM: Ordered,EBAN,SRM_STATUS
U,0000002911,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002912,00002,EKPO,EBELP
U,0000002913,SRM: Created,EBAN,SRM_STATUS
U,0000002914,SRM: Complete,EBAN,SRM_STATUS
U,0000002915,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002916,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002917,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002918,SRM: Ordered,EBAN,SRM_STATUS
U,0000002919,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002920,00001,EKPO,EBELP
U,0000002921,SRM: Created,EBAN,SRM_STATUS
U,0000002922,SRM: Incomplete,EBAN,SRM_STATUS
U,0000002923,SRM: Held,EBAN,SRM_STATUS
U,0000002924,SRM: Complete,EBAN,SRM_STATUS
U,0000002925,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002926,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002927,SRM: Ordered,EBAN,SRM_STATUS
U,0000002928,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002929,00001,EKPO,EBELP
U,0000002930,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002931,SRM: Created,EBAN,SRM_STATUS
U,0000002932,SRM: Incomplete,EBAN,SRM_STATUS
U,0000002933,SRM: Held,EBAN,SRM_STATUS
U,0000002934,SRM: Complete,EBAN,SRM_STATUS
U,0000002935,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002936,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002937,SRM: Ordered,EBAN,SRM_STATUS
U,0000002938,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002939,00002,EKPO,EBELP
U,0000002940,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002941,SRM: Created,EBAN,SRM_STATUS
U,0000002942,SRM: Complete,EBAN,SRM_STATUS
U,0000002943,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002944,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002945,SRM: Ordered,EBAN,SRM_STATUS
U,0000002946,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002947,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002948,00001,EKPO,EBELP
U,0000002949,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002950,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002951,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002952,SRM: Created,EBAN,SRM_STATUS
U,0000002953,SRM: Complete,EBAN,SRM_STATUS
U,0000002954,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002955,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002956,SRM: Ordered,EBAN,SRM_STATUS
U,0000002957,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002958,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002959,00002,EKPO,EBELP
U,0000002960,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002961,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002962,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002963,SRM: Created,EBAN,SRM_STATUS
U,0000002964,SRM: Complete,EBAN,SRM_STATUS
U,0000002965,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002966,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002967,SRM: Ordered,EBAN,SRM_STATUS
U,0000002968,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002969,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002970,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002971,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002972,00003,EKPO,EBELP
U,0000002973,SRM: Created,EBAN,SRM_STATUS
U,0000002974,SRM: Complete,EBAN,SRM_STATUS
U,0000002975,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002976,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002977,SRM: Ordered,EBAN,SRM_STATUS
U,0000002978,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002979,SRM: Deleted,EBAN,SRM_STATUS
U,0000002980,Change Quantity,EKPO,UNMAPPED_ACTIVITY
U,0000002981,SRM: Created,EBAN,SRM_STATUS
U,0000002982,SRM: Complete,EBAN,SRM_STATUS
U,0000002983,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002984,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002985,SRM: Ordered,EBAN,SRM_STATUS
U,0000002986,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002987,00001,EKPO,EBELP
U,0000002988,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002989,SRM: Created,EBAN,SRM_STATUS
U,0000002990,SRM: Complete,EBAN,SRM_STATUS
U,0000002991,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002992,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002993,SRM: Ordered,EBAN,SRM_STATUS
U,0000002994,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002995,00001,EKPO,EBELP
U,0000002996,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002997,SRM: Created,EBAN,SRM_STATUS
U,0000002998,SRM: Complete,EBAN,SRM_STATUS
U,0000002999,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003000,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003001,SRM: Ordered,EBAN,SRM_STATUS
U,0000003002,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000003003,00002,EKPO,EBELP
U,0000003004,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000003005,SRM: Created,EBAN,SRM_STATUS
U,0000003006,SRM: Complete,EBAN,SRM_STATUS
U,0000003007,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003008,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003009,SRM: Ordered,EBAN,SRM_STATUS
U,0000003010,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000003011,00003,EKPO,EBELP
U,0000003012,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000003013,SRM: Created,EBAN,SRM_STATUS
U,0000003014,SRM: Complete,EBAN,SRM_STATUS
U,0000003015,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003016,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003017,SRM: Ordered,EBAN,SRM_STATUS
U,0000003018,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000003019,00001,EKPO,EBELP
U,0000003020,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000003021,SRM: Created,EBAN,SRM_STATUS
U,0000003022,SRM: Complete,EBAN,SRM_STATUS
U,0000003023,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003024,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003025,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003026,SRM: Ordered,EBAN,SRM_STATUS
I,0000003027,00001,EKPO,EBELP
U,0000003028,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000003029,SRM: Created,EBAN,SRM_STATUS
U,0000003030,SRM: Complete,EBAN,SRM_STATUS
U,0000003031,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003032,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003033,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003034,SRM: Ordered,EBAN,SRM_STATUS
U,0000003035,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000003036,00001,EKPO,EBELP
U,0000003037,SRM: Transaction Completed,EBAN,SRM_STATUS
U,0000003038,SRM: Created,EBAN,SRM_STATUS
U,0000003039,SRM: Complete,EBAN,SRM_STATUS
U,0000003040,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003041,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003042,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003043,SRM: Ordered,EBAN,SRM_STATUS
U,0000003044,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000003045,00001,EKPO,EBELP
U,0000003046,Vendor creates debit memo,EKPO,UNMAPPED_ACTIVITY
U,0000003047,Cancel Invoice Receipt,EKPO,UNMAPPED_ACTIVITY
U,0000003048,SRM: Created,EBAN,SRM_STATUS
U,0000003049,SRM: Complete,EBAN,SRM_STATUS
U,0000003050,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003051,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003052,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003053,SRM: Ordered,EBAN,SRM_STATUS
U,0000003054,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000003055,00001,EKPO,EBELP
U,0000003056,Vendor creates debit memo,EKPO,UNMAPPED_ACTIVITY
U,0000003057,Cancel Invoice Receipt,EKPO,UNMAPPED_ACTIVITY
U,0000003058,SRM: Created,EBAN,SRM_STATUS
U,0000003059,SRM: Complete,EBAN,SRM_STATUS
U,0000003060,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003061,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003062,SRM: Ordered,EBAN,SRM_STATUS
U,0000003063,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000003064,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000003065,00001,EKPO,EBELP
U,0000003066,SRM: Created,EBAN,SRM_STATUS
U,0000003067,SRM: Complete,EBAN,SRM_STATUS
U,0000003068,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003069,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003070,SRM: Ordered,EBAN,SRM_STATUS
U,0000003071,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003072,SRM: Deleted,EBAN,SRM_STATUS
U,0000003073,SRM: Created,EBAN,SRM_STATUS
U,0000003074,SRM: Complete,EBAN,SRM_STATUS
U,0000003075,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003076,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003077,SRM: Ordered,EBAN,SRM_STATUS
U,0000003078,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003079,SRM: Deleted,EBAN,SRM_STATUS
U,0000003080,SRM: Created,EBAN,SRM_STATUS
U,0000003081,SRM: Incomplete,EBAN,SRM_STATUS
U,0000003082,SRM: Held,EBAN,SRM_STATUS
U,0000003083,SRM: Complete,EBAN,SRM_STATUS
U,0000003084,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003085,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003086,SRM: Ordered,EBAN,SRM_STATUS
U,0000003087,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003088,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000003089,00001,EKPO,EBELP
U,0000003090,SRM: Created,EBAN,SRM_STATUS
U,0000003091,SRM: Complete,EBAN,SRM_STATUS
U,0000003092,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003093,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003094,SRM: Ordered,EBAN,SRM_STATUS
U,0000003095,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000003096,00001,EKPO,EBELP
U,0000003097,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000003098,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003099,SRM: Transfer Failed (E.Sys.),EBAN,SRM_STATUS
U,0000003100,SRM: Created,EBAN,SRM_STATUS
U,0000003101,SRM: Complete,EBAN,SRM_STATUS
U,0000003102,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003103,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003104,SRM: Ordered,EBAN,SRM_STATUS
U,0000003105,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000003106,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000003107,00001,EKPO,EBELP
U,0000003108,SRM: Created,EBAN,SRM_STATUS
U,0000003109,SRM: Complete,EBAN,SRM_STATUS
U,0000003110,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003111,SRM: Document Completed,EBAN,SRM_STATUS
